Id,Hazard
2027,2.06
2028,4.88
2029,7.548
2030,3.638
2031,3.284
2032,5.038
2033,3.408
2036,4.286
2037,5.93
2038,4.986
2040,4.056
2042,3.064
2045,3.234
2046,3.666
2048,3.424
2053,6.848
2054,3.494
2061,5.508
2064,2.792
2066,3.512
2067,2.78
2068,4.936
2070,5.246
2075,2.576
2079,5.238
2082,2.38
2084,3.518
2086,4.538
2088,2.33
2089,3.85
2092,4.772
2093,3.768
2096,5.254
2098,5.44
2104,2.226
2106,3.658
2112,3.254
2113,3.044
2114,4.038
2121,5.26
2125,3.376
2130,2.868
2131,5.656
2134,2.252
2141,3.152
2143,3.27
2146,4.106
2147,3.29
2148,3.956
2151,4.926
2155,2.796
2156,3.876
2158,3.862
2159,4.42
2160,4.164
2164,4.31
2165,3.98
2166,5.424
2170,4.696
2171,3.526
2173,3.064
2175,4.238
2176,3.63
2177,3.88
2178,4.882
2179,6.784
2182,3.746
2187,3.588
2188,4.452
2193,2.838
2194,4.31
2197,3.764
2199,4.616
2200,5.278
2202,3.96
2203,4.652
2206,3.87
2207,6.7
2209,2.53
2216,4.244
2218,2.968
2219,3.374
2221,4.796
2222,2.762
2223,4.226
2228,6.978
2232,2.814
2233,2.908
2234,3.716
2235,1.97
2236,3.908
2237,2.906
2238,4.958
2239,4.0
2241,3.422
2243,4.338
2244,2.92
2245,3.962
2250,3.38
2251,3.778
2252,3.502
2254,5.028
2258,2.346
2263,2.626
2265,6.01
2266,3.97
2267,3.924
2268,3.43
2270,4.03
2275,3.636
2276,2.08
2279,4.21
2281,3.17
2284,3.258
2289,4.884
2290,6.778
2292,3.612
2293,2.494
2294,2.608
2301,5.22
2302,3.318
2303,3.818
2305,3.992
2306,3.06
2308,2.574
2309,4.536
2310,5.692
2312,5.686
2313,4.872
2314,4.942
2316,4.102
2317,3.612
2320,3.974
2321,3.396
2322,5.332
2323,4.192
2324,3.08
2328,3.408
2329,4.36
2332,7.0
2333,5.626
2334,4.284
2335,4.0
2336,3.67
2337,5.276
2338,4.098
2343,5.148
2345,4.416
2349,3.654
2350,5.622
2351,2.56
2352,8.19
2354,3.122
2356,4.68
2358,3.504
2360,5.806
2362,4.934
2364,6.11
2366,3.222
2369,2.928
2370,3.868
2371,3.3
2372,3.166
2377,1.914
2378,3.872
2380,2.994
2382,3.246
2385,3.704
2387,3.238
2388,4.644
2389,4.258
2392,3.646
2396,6.94
2398,4.132
2401,4.268
2402,3.282
2404,6.062
2405,3.584
2406,4.142
2408,4.204
2414,4.434
2415,4.048
2416,4.236
2417,3.06
2420,3.348
2421,4.156
2423,3.574
2424,2.912
2426,4.82
2427,3.616
2429,4.514
2430,3.946
2432,5.48
2436,4.748
2437,2.544
2439,4.71
2440,2.174
2443,4.292
2446,3.268
2447,3.36
2448,3.804
2449,4.88
2450,3.216
2455,4.646
2458,4.546
2464,4.97
2466,3.462
2468,4.224
2469,5.018
2472,3.16
2473,4.506
2474,4.254
2475,3.388
2476,2.16
2478,5.232
2479,5.12
2484,2.64
2485,2.512
2487,5.094
2494,2.514
2495,3.336
2498,4.868
2499,2.426
2501,4.38
2503,4.508
2507,2.19
2508,5.672
2509,4.732
2515,4.066
2516,2.992
2517,4.774
2520,3.292
2522,3.3
2524,4.798
2525,4.098
2526,5.56
2527,3.964
2529,4.146
2530,2.236
2531,4.444
2534,4.464
2541,4.08
2545,2.46
2547,3.58
2548,3.258
2549,9.69
2550,3.184
2552,4.272
2553,2.842
2554,2.806
2560,3.712
2561,3.118
2564,4.488
2567,3.722
2573,3.984
2576,2.828
2578,1.694
2579,3.636
2580,4.918
2583,4.718
2584,3.794
2587,3.876
2588,5.628
2590,4.006
2591,3.21
2592,4.024
2593,6.196
2597,3.5
2604,6.082
2607,3.886
2610,4.178
2611,2.938
2615,4.01
2616,3.792
2617,4.732
2618,4.254
2619,3.454
2620,4.44
2621,4.814
2622,3.838
2624,3.048
2625,4.462
2626,3.004
2627,3.416
2628,5.91
2631,3.23
2635,4.024
2636,2.612
2639,4.758
2640,3.12
2641,3.93
2643,4.202
2645,4.534
2646,4.188
2647,4.902
2650,3.104
2656,3.01
2659,4.524
2660,3.49
2662,2.756
2663,4.948
2665,5.136
2668,6.858
2669,4.358
2670,4.696
2671,4.704
2682,6.274
2683,4.764
2687,3.738
2692,2.84
2694,4.7
2697,4.784
2701,3.346
2703,7.246
2704,4.776
2706,5.296
2707,3.776
2708,2.756
2710,4.368
2713,4.718
2715,5.704
2716,4.996
2717,4.832
2721,5.178
2722,4.776
2724,2.572
2729,4.44
2730,3.518
2731,3.01
2734,5.814
2735,4.042
2736,4.332
2739,4.162
2741,2.266
2742,4.368
2744,3.78
2747,4.922
2748,4.524
2750,4.134
2752,3.186
2754,4.676
2756,4.536
2757,4.668
2758,3.782
2763,3.848
2764,3.99
2765,4.02
2767,2.17
2768,2.862
2772,3.584
2773,3.812
2774,5.552
2776,6.044
2777,3.938
2778,7.354
2782,4.492
2783,2.588
2785,4.52
2787,3.938
2791,5.578
2793,5.092
2795,5.498
2797,4.796
2799,6.456
2800,5.304
2801,3.606
2802,3.808
2805,2.754
2806,2.916
2808,3.15
2809,7.428
2812,3.928
2815,5.224
2821,2.988
2822,3.15
2825,4.618
2827,3.542
2828,4.98
2829,3.94
2832,4.732
2834,4.222
2836,5.112
2838,3.51
2839,4.13
2842,3.268
2844,2.304
2847,4.718
2851,4.536
2854,4.508
2857,4.602
2858,2.656
2859,3.066
2860,2.19
2861,4.21
2862,5.512
2864,2.278
2865,5.022
2866,2.584
2868,3.996
2869,3.464
2871,3.562
2872,2.282
2874,4.098
2875,3.244
2876,2.024
2877,3.734
2879,7.532
2880,3.93
2884,3.448
2886,1.948
2887,2.986
2888,5.628
2890,2.324
2891,3.74
2894,3.278
2895,4.406
2900,3.828
2902,3.384
2904,2.648
2906,4.168
2907,3.176
2908,3.434
2912,6.134
2914,3.744
2921,4.748
2923,3.77
2925,7.672
2927,3.124
2931,5.32
2932,4.242
2935,3.42
2937,3.192
2938,2.75
2946,2.964
2947,3.138
2948,3.662
2949,3.73
2953,4.984
2958,4.252
2959,4.302
2963,3.0
2964,7.568
2968,4.922
2972,3.878
2973,1.828
2975,3.396
2976,5.058
2979,3.276
2980,3.352
2981,3.646
2982,3.384
2983,5.466
2987,4.196
2989,2.988
2991,3.228
2992,5.53
2999,4.586
3002,7.496
3003,6.178
3008,3.728
3009,3.69
3013,4.664
3014,3.646
3015,4.244
3017,3.44
3019,3.718
3023,10.172
3026,3.694
3027,4.314
3029,2.642
3031,4.758
3032,6.492
3033,7.362
3038,4.664
3039,5.508
3043,3.4
3046,6.19
3047,2.674
3049,4.52
3050,5.656
3052,5.52
3057,3.492
3058,5.058
3059,6.092
3060,3.048
3063,4.196
3065,6.288
3066,2.558
3069,3.228
3071,3.25
3073,5.008
3074,3.28
3079,4.046
3080,3.58
3081,3.54
3082,3.334
3084,4.496
3086,2.486
3088,3.094
3089,4.298
3090,4.296
3091,3.576
3093,6.33
3094,3.894
3095,6.456
3096,6.302
3097,3.95
3099,4.64
3100,4.462
3102,7.902
3104,4.408
3107,3.584
3108,3.474
3110,5.886
3112,4.37
3113,3.688
3114,3.004
3115,3.06
3116,3.782
3118,3.24
3119,3.728
3120,3.206
3121,3.976
3123,2.986
3124,5.028
3128,4.218
3129,6.464
3132,4.932
3133,3.966
3135,3.25
3136,2.572
3139,2.456
3141,3.304
3143,3.882
3146,4.334
3147,3.938
3148,5.774
3150,4.362
3152,4.714
3154,4.026
3155,3.06
3156,4.584
3159,3.618
3160,3.452
3162,3.578
3164,7.326
3165,7.056
3167,3.572
3168,2.454
3169,6.56
3171,2.292
3173,2.506
3174,4.39
3175,4.086
3176,5.344
3179,3.876
3180,3.928
3181,3.124
3183,2.872
3184,3.774
3186,2.228
3189,4.022
3190,2.372
3192,2.764
3195,5.288
3196,5.224
3201,3.182
3204,5.846
3206,2.576
3207,6.064
3208,3.328
3209,3.162
3213,7.118
3214,3.528
3217,3.96
3218,6.268
3219,3.204
3221,2.53
3222,3.422
3225,4.04
3226,4.55
3227,2.37
3228,4.446
3229,2.504
3230,4.916
3231,4.81
3235,5.788
3239,3.596
3241,5.262
3244,4.188
3248,3.484
3249,7.94
3250,3.016
3253,6.452
3254,4.976
3257,4.058
3259,8.496
3260,3.408
3261,3.384
3262,4.118
3268,3.584
3270,5.056
3271,4.054
3272,3.792
3275,4.152
3277,4.142
3278,3.452
3279,4.356
3283,3.19
3285,5.764
3286,6.696
3288,3.932
3298,4.88
3299,2.32
3301,6.002
3303,3.588
3304,4.58
3305,4.326
3306,5.098
3308,3.53
3311,4.664
3313,3.54
3315,3.886
3316,4.692
3318,3.3
3321,3.454
3326,4.632
3328,5.528
3333,4.476
3336,2.784
3338,2.812
3340,5.826
3341,2.786
3342,4.428
3344,2.842
3347,5.476
3348,5.558
3349,4.912
3350,3.918
3351,2.98
3353,3.904
3354,3.17
3355,3.98
3356,4.198
3357,2.16
3358,4.808
3359,4.796
3361,2.574
3362,3.92
3363,3.574
3364,5.978
3365,4.652
3367,3.564
3369,4.368
3370,3.428
3371,3.58
3372,7.118
3373,4.134
3375,3.684
3376,4.006
3377,4.672
3378,4.208
3380,4.836
3381,4.216
3387,3.756
3391,4.794
3392,4.756
3393,3.21
3394,4.69
3396,4.562
3403,3.898
3405,4.452
3410,6.386
3411,2.614
3416,5.508
3417,4.36
3422,3.704
3424,4.658
3425,3.954
3426,3.296
3429,4.818
3430,5.086
3431,4.294
3432,7.528
3434,3.68
3436,2.97
3437,1.546
3438,6.802
3442,5.366
3454,3.852
3457,4.796
3459,3.772
3461,5.786
3464,3.718
3465,4.04
3467,3.068
3471,3.946
3476,3.836
3478,3.098
3482,4.362
3485,4.016
3494,4.202
3495,2.72
3496,5.182
3501,2.96
3502,3.682
3506,3.506
3507,6.064
3508,4.284
3510,5.834
3515,3.142
3516,2.772
3518,7.492
3519,4.084
3520,4.6
3523,3.346
3524,3.806
3525,2.804
3529,4.844
3530,3.998
3535,4.398
3541,4.204
3542,3.83
3544,4.848
3546,4.672
3547,5.528
3552,5.048
3558,3.804
3560,4.056
3568,2.012
3569,5.238
3573,4.55
3574,3.952
3575,2.43
3577,5.012
3579,4.986
3580,3.612
3583,4.906
3584,5.17
3586,4.23
3588,5.09
3590,4.118
3594,3.306
3595,4.528
3596,3.334
3598,6.364
3599,2.426
3600,3.0
3602,3.896
3603,3.486
3604,4.746
3605,3.35
3607,3.956
3608,2.906
3610,4.35
3612,3.3
3613,4.036
3614,3.766
3615,5.006
3620,3.816
3622,3.19
3624,4.588
3627,3.45
3628,5.892
3631,3.556
3634,2.98
3635,3.204
3636,2.272
3637,2.884
3640,3.21
3642,2.888
3644,4.46
3646,4.96
3655,4.732
3657,3.148
3659,3.182
3660,4.59
3661,2.738
3664,2.926
3665,3.306
3667,4.382
3669,5.342
3673,3.512
3674,4.03
3675,4.71
3681,4.4
3682,3.208
3686,5.582
3687,3.336
3688,4.094
3689,3.616
3690,4.354
3691,3.694
3694,5.126
3695,3.53
3696,4.626
3698,3.05
3699,4.138
3701,3.738
3703,2.744
3704,3.212
3708,3.078
3709,4.232
3711,4.862
3716,2.422
3718,4.14
3719,3.454
3720,3.262
3721,3.348
3722,4.774
3726,5.536
3727,4.166
3728,6.154
3733,6.708
3734,7.286
3735,3.468
3738,4.892
3740,2.624
3741,4.324
3744,4.538
3745,3.518
3747,3.688
3748,4.414
3749,6.094
3751,6.894
3752,3.25
3754,3.25
3755,2.722
3756,5.028
3757,2.75
3759,4.08
3760,4.422
3761,2.576
3762,3.114
3763,3.296
3764,1.902
3765,4.528
3769,1.88
3771,4.95
3773,4.66
3774,7.394
3775,4.27
3776,4.252
3779,4.516
3780,3.534
3781,3.282
3783,4.728
3787,4.69
3788,5.26
3789,3.946
3790,5.092
3791,3.006
3793,3.066
3794,4.722
3803,5.342
3808,4.194
3811,5.106
3812,4.408
3813,3.768
3814,3.97
3816,3.634
3819,4.356
3820,4.038
3821,4.282
3823,3.384
3825,4.688
3826,4.832
3830,6.868
3836,5.974
3838,7.774
3841,3.124
3842,3.56
3845,6.0
3847,3.556
3852,3.974
3853,2.948
3855,3.046
3856,3.538
3858,6.64
3859,3.62
3860,4.22
3861,2.714
3871,3.832
3874,3.16
3877,4.526
3878,3.28
3880,4.33
3881,2.918
3883,6.38
3886,4.014
3887,1.912
3894,3.68
3897,3.068
3898,3.484
3900,4.406
3903,4.368
3907,4.838
3909,3.146
3911,3.21
3919,3.254
3920,2.92
3921,4.39
3923,3.76
3926,7.432
3928,4.88
3929,3.508
3930,5.04
3931,4.298
3934,4.672
3937,4.686
3938,3.32
3939,4.214
3941,2.53
3943,2.684
3944,4.026
3945,5.124
3947,4.038
3948,8.872
3949,2.97
3951,2.714
3953,4.4
3954,3.188
3957,4.046
3958,4.902
3960,2.856
3961,5.298
3965,2.41
3966,4.89
3967,4.694
3968,3.538
3969,4.204
3970,3.71
3971,4.08
3972,3.65
3974,4.606
3975,4.916
3976,4.44
3977,4.218
3979,5.374
3982,5.47
3984,5.274
3986,2.374
3989,5.048
3992,4.928
3995,3.194
3997,4.602
4000,4.608
4006,5.808
4007,4.924
4008,3.168
4009,2.696
4010,2.596
4011,3.974
4014,4.988
4016,3.076
4017,3.97
4019,3.936
4020,4.056
4021,2.138
4023,4.24
4025,3.17
4028,2.382
4032,4.936
4033,4.982
4035,3.066
4036,6.468
4037,5.93
4039,5.958
4040,3.816
4042,5.636
4044,4.19
4045,3.576
4050,3.71
4053,7.642
4056,4.14
4057,5.03
4060,4.328
4064,5.112
4066,5.95
4068,4.322
4073,3.262
4076,2.412
4077,3.964
4079,7.414
4081,4.88
4082,3.942
4088,4.462
4091,4.03
4094,2.98
4095,5.262
4096,3.21
4097,4.144
4098,5.502
4102,4.428
4103,4.32
4110,5.326
4111,6.472
4112,4.45
4113,5.266
4116,4.412
4118,4.864
4120,4.426
4121,4.728
4124,2.51
4125,3.334
4126,3.578
4128,2.528
4129,7.524
4130,2.818
4132,4.196
4137,2.168
4138,4.642
4139,4.86
4140,4.256
4142,4.306
4145,3.184
4148,3.72
4150,4.696
4151,2.85
4157,5.188
